5.600000000000000000e+01 2.002878400000000170e+01 2.002878439575547986e+01 1.000000019759336167e+00 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
5.700000000000000000e+01 1.508245299999999922e+01 1.437214792212035341e+01 9.529052019668388107e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.800000000000000000e+01 1.769298500000000018e+01 1.710802620090314008e+01 9.669383770405695078e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
5.900000000000000000e+01 1.435014900000000004e+01 1.408292413200961413e+01 9.813782513345062908e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
6.000000000000000000e+01 1.743531899999999979e+01 1.743531874405796955e+01 9.999999853204848410e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
6.100000000000000000e+01 1.390286000000000044e+01 1.357893436981501978e+01 9.767007917662279270e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
6.200000000000000000e+01 1.311887100000000039e+01 1.309224296162439138e+01 9.979702492405322367e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
6.300000000000000000e+01 1.684086200000000133e+01 1.625590544389656600e+01 9.652656404343533669e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
6.400000000000000000e+01 1.668335400000000135e+01 1.609839883575635255e+01 9.649377958266875943e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
6.500000000000000000e+01 1.600607000000000113e+01 1.542111807894149500e+01 9.634543694324398944e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
