5.700000000000000000e+01 1.508245299999999922e+01 1.605378353028185837e-05 1.064401362980004619e-06 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
5.800000000000000000e+01 1.769298500000000018e+01 1.769298529716700585e+01 1.000000016795753011e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
5.900000000000000000e+01 1.435014900000000004e+01 1.435014908858333271e+01 1.000000006172990341e+00 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
6.000000000000000000e+01 1.743531899999999979e+01 1.743531874405796955e+01 9.999999853204848410e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
6.100000000000000000e+01 1.390286000000000044e+01 1.390286013284706357e+01 1.000000009555376490e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
6.200000000000000000e+01 1.311887100000000039e+01 1.311887120342596091e+01 1.000000015506361750e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
6.300000000000000000e+01 1.684086200000000133e+01 1.684086179916151949e+01 9.999999880743347669e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
6.400000000000000000e+01 1.668335400000000135e+01 1.668335448104409835e+01 1.000000028833776256e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
6.500000000000000000e+01 1.600607000000000113e+01 1.600606961889635471e+01 9.999999761900549844e-01 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
6.600000000000000000e+01 1.398362000000000016e+01 1.398362022553075157e+01 1.000000016128209435e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
6.700000000000000000e+01 1.733687000000000111e+01 1.733686978281047075e+01 9.999999874723909388e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
6.800000000000000000e+01 1.829017299999999935e+01 1.829017265919992141e+01 9.999999813670391591e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
6.900000000000000000e+01 1.467912399999999984e+01 1.467912366440499383e+01 9.999999771379405322e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
7.000000000000000000e+01 1.634288499999999900e+01 1.634288502795820008e+01 1.000000001710726227e+00 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
7.100000000000000000e+01 1.995570299999999975e+01 1.995570321634460242e+01 1.000000010841241904e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
7.200000000000000000e+01 2.133887899999999860e+01 2.133887873845420557e+01 9.999999877432271811e-01 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
