7.900000000000000000e+01 1.000000000000000000e+00 1.000000012141851302e+00 1.000002188287206772e+00 1.000000002443149016e+00 9.760580872427826460e-01 5.093451579795668094e-01 3.635940914134814794e-01
8.000000000000000000e+01 1.000000000000000000e+00 1.000000014657446146e+00 7.903819098569131452e-01 7.903793625106549925e-01 1.000000014657446146e+00 3.661300742577978246e-02 1.238223531381118202e-02
8.100000000000000000e+01 1.000000000000000000e+00 1.000000007271399038e+00 7.304269024168070779e-01 7.304251087025508404e-01 9.068428535534864832e-01 3.085364389719163700e-02 5.945569864369586871e-02
8.200000000000000000e+01 1.000000000000000000e+00 9.999999906072075673e-01 5.791067647701918508e-01 5.791082575463643023e-01 9.684264549197602046e-01 2.114077962773758534e-01 1.697776245786432603e-01
8.300000000000000000e+01 1.000000000000000000e+00 9.999999893809135010e-01 6.081614402950031861e-01 6.081612229998489827e-01 9.999999893809135010e-01 4.010581939107665805e-02 1.607427686905620601e-01
8.400000000000000000e+01 1.000000000000000000e+00 9.999999971872207682e-01 6.632182598952529595e-01 6.632158171932263091e-01 9.643267257753302957e-01 1.810227600265327218e-03 4.987720859163607620e-03
8.500000000000000000e+01 1.000000000000000000e+00 1.000000002489577211e+00 1.000005302225492443e+00 1.000000013445901503e+00 9.627132973123974091e-01 2.159538838043824002e-02 1.096546618760939479e-01
8.600000000000000000e+01 1.000000000000000000e+00 9.999999847702455424e-01 8.341246890723503782e-01 8.341243956381847457e-01 9.999999847702455424e-01 2.570117839873297186e-02 1.071301321169349126e-02
8.700000000000000000e+01 1.000000000000000000e+00 1.000000003700236118e+00 9.456958591050704799e-01 9.456951573713433534e-01 9.608717310511900589e-01 8.686086893311552315e-02 5.584570604651144243e-02
8.800000000000000000e+01 1.000000000000000000e+00 9.999999933670509211e-01 7.656737976789962374e-01 7.656694413769327134e-01 9.999999933670509211e-01 3.181527159616654582e-02 2.303055422023123425e-02
8.900000000000000000e+01 1.000000000000000000e+00 9.999999958158898306e-01 1.000002188503252620e+00 1.000000015613899951e+00 9.629785253033760206e-01 1.394288637868059400e-01 5.553692639921109508e-02
9.000000000000000000e+01 1.000000000000000000e+00 9.999999792196864190e-01 5.976815395858614544e-01 5.976809959555108298e-01 9.999999792196864190e-01 1.961791908626365766e-01 1.065845271150711593e-01
9.100000000000000000e+01 1.000000000000000000e+00 1.000000017918239781e+00 6.337458271774772944e-01 6.337447579576676038e-01 1.000000017918239781e+00 2.423564988970320355e-01 1.387267560217885776e-01
9.200000000000000000e+01 1.000000000000000000e+00 1.000000014546611027e+00 5.818030812532759555e-01 5.818022776175301169e-01 9.726149050681563990e-01 1.552897125026355685e-01 1.887408339213464681e-01
9.300000000000000000e+01 1.000000000000000000e+00 1.000000023608266897e+00 8.170342566059549672e-01 8.170334984363915032e-01 9.642279158286691798e-01 1.883353911477010922e-01 1.441657505344138834e-01
9.400000000000000000e+01 1.000000000000000000e+00 9.999999890224565702e-01 5.212756756440667383e-01 5.212752624403896862e-01 9.999999890224565702e-01 1.606936643782711782e-01 1.226776403359343959e-01
9.500000000000000000e+01 1.000000000000000000e+00 9.999999828923938905e-01 5.529409746785027835e-01 5.529372496454070252e-01 9.128056971885406545e-01 3.346226571592703786e-02 1.509744335673698645e-01
9.600000000000000000e+01 1.000000000000000000e+00 9.999999861444429650e-01 6.581261426511092472e-01 6.581247750705629951e-01 9.052992543478272092e-01 4.105954778895576363e-02 8.827497299001542397e-02
9.700000000000000000e+01 1.000000000000000000e+00 1.000000007206735653e+00 1.000001447969384394e+00 1.000000036982163332e+00 9.711511017038826354e-01 4.208921390462801448e-01 2.910426059933770571e-01
9.800000000000000000e+01 1.000000000000000000e+00 1.000000005003314207e+00 6.792583862752410440e-01 6.792581262469986614e-01 9.519165467310864992e-01 5.490675795395653230e-02 2.937875427428185068e-02
9.900000000000000000e+01 1.000000000000000000e+00 9.999999952532588887e-01 1.000004191798027797e+00 9.999999997592264878e-01 9.670347590884463829e-01 1.770212709321194733e-01 1.523788853240707897e-01
1.000000000000000000e+02 1.000000000000000000e+00 2.219082901459832936e-07 8.715032775549100830e-01 8.715030411835433810e-01 9.703074986726635265e-01 4.912407213309660792e-02 4.946989813936099323e-02
1.010000000000000000e+02 1.000000000000000000e+00 9.999999811690786222e-01 7.126985106543566317e-01 7.126974053583530200e-01 9.999999811690786222e-01 1.539456758400578329e-01 6.401613588141996658e-02
1.020000000000000000e+02 1.000000000000000000e+00 1.000000006934713914e+00 5.646014337210689682e-01 5.646004108189440762e-01 9.669778126517465378e-01 9.580912363598570458e-02 1.441342753324874604e-01
